latitude,longitude,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,total_rooms,median_house_value
33.98,-118.3,3.0455,1.0,0.0,0.0,1998.0,102400.0
33.98,-118.3,2.9375,1.0,0.0,0.0,1242.0,95200.0
33.98,-118.29,1.3479,1.0,0.0,0.0,2833.0,100000.0
33.98,-118.29,1.4042,1.0,0.0,0.0,1118.0,110000.0
33.98,-118.28,1.9564,1.0,0.0,0.0,1306.0,92200.0
33.98,-118.28,2.2411,1.0,0.0,0.0,865.0,93000.0
33.98,-118.28,0.9337,1.0,0.0,0.0,1720.0,92300.0
33.98,-118.28,0.9809,1.0,0.0,0.0,883.0,121400.0
33.98,-118.29,1.223,1.0,0.0,0.0,1162.0,100000.0
33.97,-118.28,1.689,1.0,0.0,0.0,1068.0,102600.0
33.97,-118.28,1.9219,1.0,0.0,0.0,2017.0,107000.0
33.97,-118.28,1.375,1.0,0.0,0.0,2305.0,100000.0
33.97,-118.29,1.7734,1.0,0.0,0.0,2660.0,107300.0
33.97,-118.3,3.375,1.0,0.0,0.0,1425.0,98500.0
33.97,-118.3,2.0673,1.0,0.0,0.0,1521.0,99800.0
33.97,-118.3,2.6311,1.0,0.0,0.0,944.0,124100.0
33.97,-118.3,2.1221,1.0,0.0,0.0,2270.0,119400.0
33.97,-118.31,3.2188,1.0,0.0,0.0,1595.0,124200.0
33.97,-118.31,2.7917,1.0,0.0,0.0,2066.0,125800.0
33.97,-118.31,3.725,1.0,0.0,0.0,1629.0,142600.0
33.97,-118.31,3.0917,1.0,0.0,0.0,1541.0,136100.0
33.94,-118.31,2.7401,1.0,0.0,0.0,1353.0,131700.0
33.95,-118.3,3.1346,1.0,0.0,0.0,1843.0,120000.0
33.95,-118.31,3.2708,1.0,0.0,0.0,1823.0,131000.0
33.95,-118.31,4.0043,1.0,0.0,0.0,1558.0,133500.0
33.95,-118.31,4.8295,1.0,0.0,0.0,2490.0,149600.0
33.94,-118.31,3.0682,1.0,0.0,0.0,2104.0,142000.0
33.96,-118.31,1.747,1.0,0.0,0.0,2118.0,121000.0
33.96,-118.31,1.528,1.0,0.0,0.0,2149.0,131800.0
33.96,-118.31,3.4643,1.0,0.0,0.0,1686.0,136300.0
33.96,-118.31,4.0625,1.0,0.0,0.0,2015.0,138700.0
33.97,-118.29,3.5208,1.0,0.0,0.0,3139.0,134200.0
33.96,-118.29,1.4868,1.0,0.0,0.0,1717.0,113200.0
33.96,-118.3,2.8299,1.0,0.0,0.0,2009.0,109500.0
33.96,-118.3,2.6518,1.0,0.0,0.0,2802.0,136300.0
33.96,-118.28,1.2273,1.0,0.0,0.0,1175.0,98400.0
33.96,-118.28,1.6156,1.0,0.0,0.0,2074.0,102100.0
33.97,-118.28,1.6652,1.0,0.0,0.0,2771.0,99000.0
33.96,-118.3,3.9722,1.0,0.0,0.0,2112.0,117400.0
33.96,-118.31,3.0625,1.0,0.0,0.0,2523.0,127400.0
33.96,-118.31,4.4861,1.0,0.0,0.0,1586.0,140400.0
33.96,-118.31,3.7143,1.0,0.0,0.0,2005.0,140300.0
33.99,-118.26,1.5521,1.0,0.0,0.0,1702.0,97500.0
33.98,-118.27,1.625,1.0,0.0,0.0,1966.0,101500.0
33.99,-118.28,1.5109,1.0,0.0,0.0,1454.0,104000.0
33.99,-118.27,1.8047,1.0,0.0,0.0,656.0,101800.0
33.98,-118.28,1.575,1.0,0.0,0.0,1240.0,97500.0
33.98,-118.27,1.3042,1.0,0.0,0.0,1696.0,99200.0
33.98,-118.27,1.3801,1.0,0.0,0.0,2062.0,97000.0
33.98,-118.27,2.125,1.0,0.0,0.0,1722.0,92500.0
33.98,-118.26,1.2315,1.0,0.0,0.0,762.0,98200.0
33.97,-118.26,1.7121,1.0,0.0,0.0,1295.0,98200.0
33.97,-118.26,1.9556,1.0,0.0,0.0,1246.0,96300.0
33.97,-118.26,1.55,1.0,0.0,0.0,1521.0,100600.0
33.97,-118.26,1.5962,1.0,0.0,0.0,1086.0,95700.0
33.97,-118.27,1.64,1.0,0.0,0.0,1546.0,96800.0
33.97,-118.28,1.5521,1.0,0.0,0.0,2180.0,90100.0
33.97,-118.27,2.0754,1.0,0.0,0.0,2569.0,101400.0
33.97,-118.28,1.6027,1.0,0.0,0.0,1819.0,97300.0
33.96,-118.27,1.0208,1.0,0.0,0.0,977.0,86400.0
33.96,-118.27,2.037,1.0,0.0,0.0,796.0,92600.0
33.96,-118.28,1.9348,1.0,0.0,0.0,1812.0,99100.0
33.97,-118.26,1.4625,1.0,0.0,0.0,1504.0,94200.0
33.96,-118.26,1.5303,1.0,0.0,0.0,1475.0,95300.0
33.96,-118.26,1.5812,1.0,0.0,0.0,1255.0,94000.0
33.97,-118.26,1.5326,1.0,0.0,0.0,1331.0,90600.0
33.97,-118.27,1.1557,1.0,0.0,0.0,1462.0,90100.0
33.96,-118.27,0.5495,1.0,0.0,0.0,1126.0,91700.0
33.96,-118.27,1.6467,1.0,0.0,0.0,1040.0,90900.0
33.95,-118.27,1.2091,1.0,0.0,0.0,1529.0,97900.0
33.95,-118.26,1.6898,1.0,0.0,0.0,1387.0,95100.0
33.95,-118.26,1.2969,1.0,0.0,0.0,1513.0,94400.0
33.96,-118.26,1.7167,1.0,0.0,0.0,1542.0,100000.0
33.96,-118.26,1.3971,1.0,0.0,0.0,1625.0,89800.0
33.96,-118.28,1.7656,1.0,0.0,0.0,1604.0,96700.0
33.95,-118.28,2.1437,1.0,0.0,0.0,2044.0,94800.0
33.96,-118.28,1.615,1.0,0.0,0.0,1206.0,101300.0
33.96,-118.28,1.8472,1.0,0.0,0.0,882.0,99100.0
33.96,-118.28,1.5313,1.0,0.0,0.0,1983.0,91400.0
33.95,-118.29,2.0917,1.0,0.0,0.0,1401.0,99300.0
33.95,-118.29,1.6029,1.0,0.0,0.0,721.0,89700.0
33.96,-118.29,1.5294,1.0,0.0,0.0,1340.0,111400.0
33.95,-118.29,1.9655,1.0,0.0,0.0,2808.0,102300.0
33.95,-118.29,1.9702,1.0,0.0,0.0,1701.0,93200.0
33.94,-118.28,2.7917,1.0,0.0,0.0,1201.0,105600.0
33.94,-118.29,2.3352,1.0,0.0,0.0,1089.0,107700.0
33.95,-118.27,1.5,1.0,0.0,0.0,2073.0,93600.0
33.95,-118.27,1.8814,1.0,0.0,0.0,1156.0,94900.0
33.94,-118.27,1.5268,1.0,0.0,0.0,1041.0,91600.0
33.94,-118.28,1.5714,1.0,0.0,0.0,637.0,89700.0
33.95,-118.28,1.4103,1.0,0.0,0.0,835.0,86200.0
33.95,-118.27,1.8798,1.0,0.0,0.0,935.0,101300.0
33.95,-118.27,2.3365,1.0,0.0,0.0,987.0,98000.0
33.95,-118.27,2.2946,1.0,0.0,0.0,1261.0,88800.0
33.95,-118.27,2.3056,1.0,0.0,0.0,1579.0,98500.0
33.95,-118.25,1.0375,1.0,0.0,0.0,1405.0,89800.0
33.94,-118.26,2.25,1.0,0.0,0.0,1080.0,93400.0
33.95,-118.26,1.6389,1.0,0.0,0.0,1771.0,96700.0
33.95,-118.26,1.5147,1.0,0.0,0.0,1481.0,94600.0
33.94,-118.26,1.6887,1.0,0.0,0.0,1103.0,99600.0
33.94,-118.25,1.6333,1.0,0.0,0.0,1002.0,94500.0
33.94,-118.26,1.65,1.0,0.0,0.0,1510.0,94200.0
33.94,-118.27,1.5872,1.0,0.0,0.0,1314.0,89800.0
33.94,-118.26,2.0,1.0,0.0,0.0,795.0,90300.0
33.93,-118.26,1.4917,1.0,0.0,0.0,1562.0,93200.0
33.93,-118.27,2.6458,1.0,0.0,0.0,570.0,91300.0
33.94,-118.27,2.0789,1.0,0.0,0.0,721.0,92400.0
33.94,-118.27,1.6645,1.0,0.0,0.0,973.0,94900.0
33.93,-118.27,1.8191,1.0,0.0,0.0,1467.0,92700.0
33.93,-118.26,1.5256,1.0,0.0,0.0,1102.0,95400.0
33.93,-118.26,1.1326,1.0,0.0,0.0,1433.0,104800.0
33.93,-118.25,2.5,1.0,0.0,0.0,657.0,110200.0
33.92,-118.26,1.7986,1.0,0.0,0.0,1076.0,98900.0
33.92,-118.27,1.7262,1.0,0.0,0.0,1465.0,88800.0
33.94,-118.27,1.6625,1.0,0.0,0.0,1309.0,88700.0
33.94,-118.27,1.449,1.0,0.0,0.0,1764.0,93100.0
33.94,-118.27,1.1468,1.0,0.0,0.0,2078.0,96900.0
33.93,-118.28,1.4329,1.0,0.0,0.0,847.0,94100.0
33.94,-118.28,1.1051,1.0,0.0,0.0,1381.0,94200.0
33.94,-118.28,0.8952,1.0,0.0,0.0,456.0,81300.0
33.94,-118.28,3.0788,1.0,0.0,0.0,1631.0,100000.0
33.93,-118.28,2.5179,1.0,0.0,0.0,1898.0,97400.0
33.93,-118.29,3.3836,1.0,0.0,0.0,2021.0,129900.0
33.94,-118.29,2.5398,1.0,0.0,0.0,1782.0,105700.0
33.93,-118.28,2.0313,1.0,0.0,0.0,936.0,122600.0
33.92,-118.29,2.875,1.0,0.0,0.0,1935.0,120200.0
33.93,-118.29,2.2778,1.0,0.0,0.0,896.0,128100.0
33.93,-118.27,1.2098,1.0,0.0,0.0,2073.0,88400.0
33.92,-118.28,1.5114,1.0,0.0,0.0,1274.0,90400.0
33.93,-118.28,2.2969,1.0,0.0,0.0,269.0,90600.0
33.93,-118.28,3.5833,1.0,0.0,0.0,529.0,90600.0
33.93,-118.28,0.4999,1.0,0.0,0.0,117.0,90600.0
33.94,-118.25,2.3333,1.0,0.0,0.0,1463.0,99800.0
33.94,-118.25,1.1434,1.0,0.0,0.0,1113.0,91300.0
33.94,-118.25,0.8527,1.0,0.0,0.0,793.0,90400.0
33.95,-118.23,0.6831,1.0,0.0,0.0,2667.0,87500.0
33.95,-118.24,1.35,1.0,0.0,0.0,1193.0,89500.0
33.95,-118.24,1.4792,1.0,0.0,0.0,649.0,97500.0
33.95,-118.24,1.25,1.0,0.0,0.0,2316.0,97400.0
33.95,-118.24,0.9708,1.0,0.0,0.0,1260.0,107600.0
33.95,-118.25,1.5427,1.0,0.0,0.0,2136.0,95700.0
33.95,-118.24,1.6513,1.0,0.0,0.0,441.0,90200.0
33.95,-118.25,1.1384,1.0,0.0,0.0,764.0,100000.0
33.93,-118.25,0.9889,1.0,0.0,0.0,975.0,87500.0
33.93,-118.25,0.9298,1.0,0.0,0.0,2452.0,100000.0
33.93,-118.25,1.1346,1.0,0.0,0.0,819.0,85400.0
33.94,-118.24,2.0,1.0,0.0,0.0,869.0,84200.0
33.94,-118.24,2.0769,1.0,0.0,0.0,796.0,88300.0
33.93,-118.24,1.5132,1.0,0.0,0.0,1027.0,86300.0
33.93,-118.24,1.0625,1.0,0.0,0.0,779.0,89800.0
33.94,-118.24,0.9705,1.0,0.0,0.0,380.0,90000.0
33.94,-118.24,1.7212,1.0,0.0,0.0,1215.0,95500.0
33.94,-118.23,2.0187,1.0,0.0,0.0,1141.0,90100.0
33.94,-118.23,2.1607,1.0,0.0,0.0,1090.0,97600.0
33.94,-118.23,2.3333,1.0,0.0,0.0,1110.0,92100.0
33.94,-118.24,1.2679,1.0,0.0,0.0,940.0,92000.0
33.93,-118.23,1.3,1.0,0.0,0.0,501.0,87000.0
33.93,-118.23,0.8478,1.0,0.0,0.0,2065.0,104900.0
33.93,-118.24,0.8984,1.0,0.0,0.0,1063.0,88700.0
34.11,-118.4,15.0001,1.0,0.0,0.0,5578.0,500001.0
34.12,-118.42,12.3767,1.0,0.0,0.0,2089.0,500001.0
34.09,-118.43,7.9835,1.0,0.0,0.0,1613.0,500001.0
34.09,-118.44,15.0001,1.0,0.0,0.0,3129.0,500001.0
34.08,-118.43,15.0001,1.0,0.0,0.0,778.0,500001.0
34.08,-118.45,7.1576,1.0,0.0,0.0,1500.0,500001.0
34.08,-118.46,7.8426,1.0,0.0,0.0,3247.0,500001.0
34.07,-118.48,10.7937,1.0,0.0,0.0,4767.0,500001.0
34.07,-118.48,8.5153,1.0,0.0,0.0,3351.0,500001.0
34.07,-118.48,12.8665,1.0,0.0,0.0,4042.0,500001.0
34.06,-118.49,15.0001,1.0,0.0,0.0,2861.0,500001.0
34.07,-118.49,13.5728,1.0,0.0,0.0,2929.0,500001.0
34.05,-118.5,15.0,1.0,0.0,0.0,1487.0,500001.0
34.09,-118.53,8.1888,1.0,0.0,0.0,5477.0,500001.0
34.05,-118.52,4.825,1.0,0.0,0.0,1814.0,500001.0
34.04,-118.52,6.5147,1.0,0.0,0.0,1985.0,500001.0
34.04,-118.55,8.8619,1.0,0.0,0.0,1482.0,500001.0
34.03,-118.56,8.2934,1.0,0.0,0.0,2095.0,500001.0
34.06,-118.56,7.3031,1.0,0.0,0.0,2332.0,500001.0
34.06,-118.54,11.4233,1.0,0.0,0.0,3755.0,500001.0
34.04,-118.52,10.8082,1.0,0.0,0.0,993.0,500001.0
34.04,-118.52,13.6842,1.0,0.0,0.0,2167.0,500001.0
34.04,-118.53,9.1078,1.0,0.0,0.0,1711.0,500001.0
34.03,-118.53,7.0318,1.0,0.0,0.0,4350.0,500001.0
34.05,-118.5,15.0001,1.0,0.0,0.0,4152.0,500001.0
33.99,-118.55,7.9096,0.0,0.0,0.0,2603.0,500001.0
34.04,-118.51,10.1882,1.0,0.0,0.0,4715.0,500001.0
34.06,-118.47,7.6447,1.0,0.0,0.0,1271.0,500001.0
34.06,-118.47,9.4664,1.0,0.0,0.0,3030.0,500001.0
34.05,-118.48,9.5221,1.0,0.0,0.0,3623.0,500001.0
34.05,-118.49,15.0001,1.0,0.0,0.0,1918.0,500001.0
34.05,-118.47,3.5909,1.0,0.0,0.0,2689.0,500001.0
34.05,-118.46,3.7721,1.0,0.0,0.0,4077.0,337500.0
34.05,-118.46,4.6197,1.0,0.0,0.0,3639.0,387500.0
34.05,-118.47,4.175,1.0,0.0,0.0,4401.0,500001.0
34.05,-118.48,6.7496,1.0,0.0,0.0,2143.0,500001.0
34.05,-118.49,7.0285,1.0,0.0,0.0,1346.0,500001.0
34.08,-118.42,15.0001,1.0,0.0,0.0,1399.0,500001.0
34.07,-118.43,10.3467,1.0,0.0,0.0,3203.0,500001.0
34.07,-118.43,7.7382,1.0,0.0,0.0,3251.0,500001.0
34.07,-118.44,7.1674,1.0,0.0,0.0,3535.0,500001.0
34.07,-118.44,8.9565,1.0,0.0,0.0,1973.0,500001.0
34.06,-118.44,5.5,1.0,0.0,0.0,3910.0,500001.0
34.07,-118.44,2.0511,1.0,0.0,0.0,730.0,350000.0
34.06,-118.44,2.2857,1.0,0.0,0.0,520.0,500001.0
34.06,-118.46,7.0674,1.0,0.0,0.0,1302.0,500001.0
34.07,-118.46,6.7703,1.0,0.0,0.0,2511.0,500001.0
34.07,-118.46,14.2867,1.0,0.0,0.0,2418.0,500001.0
34.07,-118.46,9.2225,1.0,0.0,0.0,2564.0,500001.0
34.05,-118.44,4.4674,1.0,0.0,0.0,4780.0,500001.0
34.05,-118.44,4.7109,1.0,0.0,0.0,1880.0,500000.0
34.06,-118.43,7.2675,1.0,0.0,0.0,3184.0,500001.0
34.06,-118.43,5.3777,1.0,0.0,0.0,1463.0,500001.0
34.05,-118.43,5.2555,1.0,0.0,0.0,4251.0,500001.0
34.06,-118.44,6.2389,1.0,0.0,0.0,4833.0,500001.0
34.06,-118.42,6.1527,1.0,0.0,0.0,2933.0,500001.0
34.06,-118.43,7.4219,1.0,0.0,0.0,1317.0,500001.0
34.06,-118.43,4.1908,1.0,0.0,0.0,2982.0,500001.0
34.06,-118.43,5.1999,1.0,0.0,0.0,4600.0,500001.0
34.06,-118.42,10.8045,1.0,0.0,0.0,533.0,500001.0
34.06,-118.42,6.871,1.0,0.0,0.0,1881.0,500001.0
34.05,-118.42,4.8304,1.0,0.0,0.0,4888.0,500001.0
34.05,-118.43,6.7115,1.0,0.0,0.0,1693.0,500001.0
34.05,-118.43,3.9673,1.0,0.0,0.0,3832.0,477300.0
34.05,-118.44,4.8618,1.0,0.0,0.0,3970.0,500001.0
34.04,-118.43,5.8587,1.0,0.0,0.0,2425.0,494700.0
34.05,-118.45,2.1875,1.0,0.0,0.0,801.0,181300.0
34.04,-118.45,3.6673,1.0,0.0,0.0,3319.0,283300.0
34.04,-118.46,3.2663,1.0,0.0,0.0,3522.0,337500.0
34.04,-118.45,3.0173,1.0,0.0,0.0,3330.0,393800.0
34.04,-118.46,3.0069,1.0,0.0,0.0,2142.0,325000.0
34.04,-118.46,3.6976,1.0,0.0,0.0,2768.0,360000.0
34.04,-118.46,3.1235,1.0,0.0,0.0,2729.0,420800.0
34.04,-118.46,3.287,1.0,0.0,0.0,2621.0,348100.0
34.04,-118.45,3.9489,1.0,0.0,0.0,2819.0,360200.0
34.03,-118.45,2.6528,1.0,0.0,0.0,727.0,300000.0
34.03,-118.45,3.7813,1.0,0.0,0.0,1657.0,336300.0
34.04,-118.44,2.1875,1.0,0.0,0.0,32.0,225000.0
34.04,-118.44,0.536,1.0,0.0,0.0,18.0,350000.0
34.04,-118.44,3.0714,1.0,0.0,0.0,2670.0,347800.0
34.04,-118.43,5.2954,1.0,0.0,0.0,1782.0,485100.0
34.04,-118.42,4.925,1.0,0.0,0.0,1508.0,409800.0
34.04,-118.43,4.5833,1.0,0.0,0.0,2725.0,427500.0
34.05,-118.42,5.0151,1.0,0.0,0.0,2921.0,500001.0
34.05,-118.42,7.8164,1.0,0.0,0.0,2533.0,500001.0
34.05,-118.4,5.0762,1.0,0.0,0.0,4473.0,500001.0
34.04,-118.4,9.272,1.0,0.0,0.0,2079.0,500001.0
34.04,-118.4,12.8483,1.0,0.0,0.0,1298.0,500001.0
34.03,-118.4,8.1484,1.0,0.0,0.0,1831.0,500001.0
34.03,-118.41,3.7277,1.0,0.0,0.0,1730.0,500001.0
34.04,-118.41,8.0239,1.0,0.0,0.0,601.0,500001.0
34.05,-118.39,4.0283,1.0,0.0,0.0,2458.0,412500.0
34.05,-118.39,5.222,1.0,0.0,0.0,3105.0,500001.0
34.05,-118.4,3.6953,1.0,0.0,0.0,2113.0,500001.0
34.05,-118.39,4.0153,1.0,0.0,0.0,2814.0,460000.0
34.04,-118.41,10.9805,1.0,0.0,0.0,1907.0,500001.0
34.04,-118.41,11.1768,1.0,0.0,0.0,2113.0,500001.0
34.03,-118.41,5.1637,1.0,0.0,0.0,3053.0,500001.0
34.04,-118.42,6.626,1.0,0.0,0.0,1975.0,500001.0
34.04,-118.42,5.6454,1.0,0.0,0.0,1358.0,500001.0
34.04,-118.39,7.3028,1.0,0.0,0.0,2089.0,500001.0
34.04,-118.39,5.5951,1.0,0.0,0.0,1873.0,461300.0
34.04,-118.4,8.5938,1.0,0.0,0.0,3863.0,500001.0
34.05,-118.4,10.4519,1.0,0.0,0.0,1028.0,500001.0
34.05,-118.39,6.6368,1.0,0.0,0.0,1467.0,500001.0
34.04,-118.38,2.2961,1.0,0.0,0.0,2237.0,207700.0
34.04,-118.38,2.7226,1.0,0.0,0.0,2846.0,254200.0
34.04,-118.38,6.2895,1.0,0.0,0.0,767.0,340400.0
34.04,-118.38,2.0437,1.0,0.0,0.0,3005.0,309100.0
34.04,-118.38,3.4063,1.0,0.0,0.0,2614.0,271600.0
34.04,-118.39,4.125,1.0,0.0,0.0,101.0,237500.0
34.04,-118.39,4.7386,1.0,0.0,0.0,1492.0,340400.0
34.04,-118.39,3.9038,1.0,0.0,0.0,1230.0,308300.0
34.03,-118.39,3.2228,1.0,0.0,0.0,1722.0,232500.0
34.03,-118.39,3.0574,1.0,0.0,0.0,3442.0,319400.0
34.03,-118.4,3.2222,1.0,0.0,0.0,1101.0,319400.0
34.03,-118.4,6.5669,1.0,0.0,0.0,1006.0,372800.0
34.02,-118.4,2.4135,1.0,0.0,0.0,515.0,184400.0
34.02,-118.41,3.5022,1.0,0.0,0.0,2610.0,281300.0
34.03,-118.39,3.1415,1.0,0.0,0.0,1450.0,55000.0
34.03,-118.38,2.9344,1.0,0.0,0.0,2101.0,222100.0
34.03,-118.39,3.7206,1.0,0.0,0.0,1366.0,230900.0
34.04,-118.37,3.1827,1.0,0.0,0.0,888.0,202800.0
34.04,-118.37,2.767,1.0,0.0,0.0,1809.0,143000.0
34.03,-118.38,2.6402,1.0,0.0,0.0,912.0,185700.0
34.04,-118.37,2.25,1.0,0.0,0.0,542.0,333300.0
34.04,-118.37,4.0781,1.0,0.0,0.0,1465.0,289400.0
34.03,-118.42,5.0866,1.0,0.0,0.0,1262.0,427300.0
34.03,-118.43,5.2099,1.0,0.0,0.0,1740.0,373600.0
34.03,-118.43,3.2308,1.0,0.0,0.0,1733.0,340800.0
34.03,-118.43,3.1875,1.0,0.0,0.0,1706.0,372700.0
34.03,-118.42,3.3542,1.0,0.0,0.0,904.0,344200.0
34.03,-118.44,3.2396,1.0,0.0,0.0,2059.0,352400.0
34.03,-118.43,3.6467,1.0,0.0,0.0,1552.0,346700.0
34.03,-118.44,3.625,1.0,0.0,0.0,1193.0,357600.0
34.03,-118.44,4.2434,1.0,0.0,0.0,975.0,331000.0
34.03,-118.44,3.125,1.0,0.0,0.0,1039.0,343800.0
34.03,-118.45,3.3482,1.0,0.0,0.0,1240.0,318100.0
34.03,-118.45,4.0231,1.0,0.0,0.0,2083.0,353900.0
34.03,-118.44,4.2411,1.0,0.0,0.0,1164.0,350900.0
34.02,-118.44,6.2583,1.0,0.0,0.0,1592.0,386000.0
34.01,-118.44,4.5795,1.0,0.0,0.0,1408.0,400000.0
34.01,-118.44,5.1708,1.0,0.0,0.0,1309.0,418800.0
34.01,-118.45,5.8666,1.0,0.0,0.0,1328.0,440100.0
34.01,-118.45,6.3516,1.0,0.0,0.0,1361.0,354300.0
34.01,-118.45,6.4755,1.0,0.0,0.0,2424.0,405800.0
34.02,-118.44,4.0429,1.0,0.0,0.0,2242.0,500001.0
34.01,-118.43,5.3403,1.0,0.0,0.0,1487.0,489800.0
34.02,-118.44,6.2917,1.0,0.0,0.0,3278.0,465700.0
34.02,-118.43,3.9091,1.0,0.0,0.0,2172.0,500001.0
34.02,-118.43,8.1631,1.0,0.0,0.0,1528.0,500001.0
34.02,-118.43,4.3906,1.0,0.0,0.0,2403.0,500001.0
34.03,-118.42,4.5278,1.0,0.0,0.0,629.0,374300.0
34.02,-118.42,3.6488,1.0,0.0,0.0,3244.0,340800.0
34.02,-118.42,4.9676,1.0,0.0,0.0,2243.0,414100.0
34.02,-118.42,3.1941,1.0,0.0,0.0,3167.0,394700.0
34.02,-118.42,2.2402,1.0,0.0,0.0,2995.0,450000.0
34.02,-118.41,3.3462,1.0,0.0,0.0,1430.0,307000.0
34.02,-118.42,3.1746,1.0,0.0,0.0,3292.0,348800.0
34.02,-118.42,3.4269,1.0,0.0,0.0,2664.0,301900.0
34.02,-118.41,3.725,1.0,0.0,0.0,1728.0,310000.0
34.02,-118.41,3.0833,1.0,0.0,0.0,2224.0,315500.0
34.01,-118.42,4.7083,1.0,0.0,0.0,2731.0,420100.0
34.01,-118.42,3.5667,1.0,0.0,0.0,1300.0,394000.0
34.01,-118.43,2.697,1.0,0.0,0.0,3133.0,412500.0
34.01,-118.43,6.4232,1.0,0.0,0.0,1527.0,446600.0
34.01,-118.43,4.7009,1.0,0.0,0.0,2526.0,500001.0
34.01,-118.44,6.0804,1.0,0.0,0.0,2061.0,420000.0
34.0,-118.44,2.599,1.0,0.0,0.0,1462.0,362200.0
34.0,-118.44,4.75,1.0,0.0,0.0,1798.0,355800.0
34.0,-118.45,4.7,1.0,0.0,0.0,1909.0,334700.0
34.0,-118.44,3.875,1.0,0.0,0.0,1287.0,321300.0
34.0,-118.43,3.3995,1.0,0.0,0.0,2148.0,324000.0
34.0,-118.44,4.1083,1.0,0.0,0.0,1562.0,324300.0
34.01,-118.42,3.099,1.0,0.0,0.0,1594.0,335400.0
34.01,-118.42,3.6611,1.0,0.0,0.0,1996.0,344200.0
34.0,-118.42,3.9798,1.0,0.0,0.0,1930.0,458600.0
34.01,-118.46,5.6428,1.0,0.0,0.0,513.0,343100.0
34.0,-118.46,2.918,1.0,0.0,0.0,4098.0,345600.0
34.0,-118.46,5.1664,1.0,0.0,0.0,388.0,326700.0
34.0,-118.46,4.7344,1.0,0.0,0.0,1392.0,346900.0
34.01,-118.46,4.2813,1.0,0.0,0.0,711.0,297200.0
34.0,-118.47,2.7143,1.0,0.0,0.0,1235.0,287500.0
34.0,-118.47,2.288,1.0,0.0,0.0,2331.0,263500.0
34.0,-118.46,2.3542,1.0,0.0,0.0,614.0,235700.0
33.99,-118.47,2.8417,1.0,0.0,0.0,1875.0,321400.0
34.0,-118.47,2.6042,1.0,0.0,0.0,2586.0,305800.0
33.99,-118.47,2.0714,1.0,0.0,0.0,1312.0,300000.0
33.99,-118.47,2.5938,1.0,0.0,0.0,1146.0,285000.0
33.99,-118.47,2.1471,1.0,0.0,0.0,854.0,239300.0
33.98,-118.51,2.3417,1.0,0.0,0.0,1901.0,425000.0
33.99,-118.48,2.5523,1.0,0.0,0.0,2219.0,387500.0
33.99,-118.47,3.015,1.0,0.0,0.0,1568.0,414300.0
33.99,-118.47,3.0682,1.0,0.0,0.0,1523.0,412500.0
33.99,-118.47,2.8514,1.0,0.0,0.0,2167.0,358700.0
33.99,-118.47,3.4071,1.0,0.0,0.0,2155.0,267500.0
33.99,-118.47,2.975,1.0,0.0,0.0,1438.0,500001.0
33.97,-118.5,2.2643,1.0,0.0,0.0,709.0,350000.0
33.99,-118.45,4.1861,1.0,0.0,0.0,1010.0,363200.0
33.99,-118.46,3.5234,1.0,0.0,0.0,1158.0,334700.0
33.99,-118.46,4.0598,1.0,0.0,0.0,1122.0,335900.0
34.0,-118.46,3.6458,1.0,0.0,0.0,941.0,325800.0
34.0,-118.46,3.875,1.0,0.0,0.0,888.0,372000.0
34.0,-118.45,4.45,1.0,0.0,0.0,1777.0,348300.0
34.0,-118.45,3.962,1.0,0.0,0.0,1606.0,345800.0
34.0,-118.45,4.575,1.0,0.0,0.0,1923.0,326700.0
33.99,-118.45,2.9722,1.0,0.0,0.0,3125.0,325000.0
33.99,-118.45,3.1607,1.0,0.0,0.0,1829.0,339000.0
33.99,-118.46,3.1992,1.0,0.0,0.0,885.0,303800.0
33.99,-118.46,4.337,1.0,0.0,0.0,1828.0,360600.0
33.98,-118.46,5.2121,1.0,0.0,0.0,2388.0,466700.0
33.99,-118.46,4.0156,1.0,0.0,0.0,1214.0,500001.0
33.98,-118.46,3.8935,1.0,0.0,0.0,2217.0,500001.0
33.97,-118.5,5.128,1.0,0.0,0.0,2737.0,500001.0
33.99,-118.45,4.5673,1.0,0.0,0.0,1132.0,343100.0
33.99,-118.45,6.0672,1.0,0.0,0.0,1919.0,420800.0
33.98,-118.46,3.8068,1.0,0.0,0.0,2520.0,500001.0
33.97,-118.46,3.8698,1.0,0.0,0.0,1658.0,500001.0
33.97,-118.46,10.0,1.0,0.0,0.0,2461.0,500001.0
33.96,-118.48,12.0088,1.0,0.0,0.0,895.0,500001.0
34.0,-118.4,5.8083,1.0,0.0,0.0,1526.0,321800.0
34.0,-118.41,2.8393,1.0,0.0,0.0,684.0,272000.0
34.0,-118.41,2.9338,1.0,0.0,0.0,1307.0,276300.0
34.0,-118.42,3.1603,1.0,0.0,0.0,3771.0,287500.0
33.99,-118.42,3.725,1.0,0.0,0.0,1701.0,284600.0
33.99,-118.43,4.3281,1.0,0.0,0.0,2243.0,324000.0
33.99,-118.43,2.6667,1.0,0.0,0.0,1899.0,320000.0
33.99,-118.43,4.0189,1.0,0.0,0.0,2483.0,302900.0
33.98,-118.42,3.6667,1.0,0.0,0.0,475.0,450000.0
33.99,-118.43,4.875,1.0,0.0,0.0,2558.0,301300.0
33.99,-118.44,4.3333,1.0,0.0,0.0,1432.0,303900.0
